transaction_id,date,product,region,channel,units,unit_price_gbp,discount_pct,inventory_on_hand,lead_time_days,customer_satisfaction,delivery_delay_days,gross_revenue_gbp,net_revenue_gbp,cost_gbp,profit_gbp
TXN-005251,2024-05-15,Plus,India,Online,5,75,0.087,41,29.0,4.01,8.0,375,342.38,158.07,184.31
TXN-005252,2025-08-27,Core,UK,Partner,1,45,0.002,279,2.0,3.7,1.0,45,44.91,20.81,24.1
TXN-005253,2024-05-02,Core,UK,Online,5,45,0.063,270,9.0,4.51,2.0,225,210.82,125.66,85.16
TXN-005254,2026-01-03,Core,India,Partner,1,45,0.036,78,11.0,3.14,6.0,45,43.38,25.25,18.13
TXN-005255,2026-07-27,Plus,India,Online,3,75,0.107,86,28.0,4.92,3.0,225,200.92,127.39,73.53
TXN-005256,2024-12-28,Plus,India,Partner,8,75,0.004,307,12.0,4.65,-0.0,600,597.6,359.27,238.33
TXN-005257,2024-04-19,Plus,Germany,Online,1,75,0.03,48,17.0,3.59,0.0,75,72.75,31.81,40.94
TXN-005258,2026-06-07,Enterprise,India,Direct,4,245,0.036,8,8.0,3.2,-0.0,980,944.72,619.07,325.65
TXN-005259,2025-02-25,Premium,India,Online,4,125,0.052,190,2.0,4.59,2.0,500,474.0,212.29,261.71
TXN-005260,2026-07-02,Core,UAE,Partner,6,45,0.074,125,11.0,3.71,1.0,270,250.02,119.66,130.36
TXN-005261,2024-10-03,Premium,US,Direct,3,125,0.048,152,4.0,4.55,2.0,375,357.0,232.97,124.03
TXN-005262,2026-06-27,Core,UK,Online,1,45,0.082,226,5.0,3.63,2.0,45,41.31,19.2,22.11
TXN-005263,2026-04-27,Plus,India,Online,5,75,0.025,72,19.0,3.71,4.0,375,365.62,205.29,160.33
TXN-005264,2024-12-17,Enterprise,UAE,Online,1,245,0.01,201,27.0,2.95,4.0,245,242.55,146.32,96.23
TXN-005265,2024-01-29,Enterprise,UAE,Direct,2,245,0.039,180,31.0,4.88,4.0,490,470.89,300.57,170.32
TXN-005266,2026-02-26,Core,UAE,Online,4,45,0.051,250,20.0,4.1,0.0,180,170.82,87.44,83.38
TXN-005267,2026-04-09,Core,India,Online,1,45,0.072,258,3.0,4.36,2.0,45,41.76,26.69,15.07
TXN-005268,2026-07-03,Premium,US,Online,1,125,0.045,214,10.0,3.81,1.0,125,119.38,76.24,43.14
TXN-005269,2024-11-13,Plus,Germany,Online,2,75,0.017,247,11.0,4.37,0.0,150,147.45,89.05,58.4
TXN-005270,2024-05-06,Enterprise,US,Direct,5,245,0.008,79,18.0,3.84,6.0,1225,1215.2,600.3,614.9
TXN-005271,2025-11-21,Premium,India,Direct,2,125,0.031,72,5.0,2.99,-0.0,250,242.25,145.51,96.74
TXN-005272,2025-02-23,Premium,UAE,Online,1,125,0.019,88,13.0,3.39,4.0,125,122.62,59.7,62.92
TXN-005273,2025-11-06,Plus,India,Partner,6,75,0.172,72,25.0,4.87,6.0,450,372.6,205.29,167.31
TXN-005274,2025-02-03,Premium,India,Direct,4,125,0.09,48,6.0,5.0,2.0,500,455.0,228.47,226.53
TXN-005275,2025-05-11,Premium,Germany,Online,2,125,0.025,192,25.0,4.43,2.0,250,243.75,110.52,133.23
TXN-005276,2024-11-18,Core,India,Online,5,45,0.073,90,26.0,3.91,0.0,225,208.58,115.33,93.25
TXN-005277,2024-08-16,Enterprise,Germany,Online,2,245,0.083,104,18.0,3.57,5.0,490,449.33,254.06,195.27
TXN-005278,2024-06-11,Premium,India,Partner,3,125,0.064,77,23.0,4.07,0.0,375,351.0,173.67,177.33
TXN-005279,2024-06-13,Premium,India,Direct,3,125,0.09,261,26.0,4.54,3.0,375,341.25,209.12,132.13
TXN-005280,2025-06-16,Enterprise,UK,Direct,6,245,0.027,223,24.0,4.06,6.0,1470,1430.31,700.62,729.69
TXN-005281,2026-05-13,Core,US,Partner,1,45,0.034,295,4.0,4.71,0.0,45,43.47,23.06,20.41
TXN-005282,2026-02-25,Plus,UK,Online,5,75,0.004,92,11.0,3.7,1.0,375,373.5,190.19,183.31
TXN-005283,2025-11-27,Enterprise,UK,Online,2,245,0.038,250,4.0,4.18,7.0,490,471.38,242.11,229.27
TXN-005284,2025-06-21,Enterprise,India,Direct,5,245,0.036,92,11.0,2.67,3.0,1225,1180.9,532.4,648.5
TXN-005285,2024-12-28,Enterprise,India,Online,8,245,0.054,14,19.0,3.27,1.0,1960,1854.16,1134.54,719.62
TXN-005286,2026-06-30,Plus,UAE,Direct,4,75,0.008,247,22.0,4.56,-0.0,300,297.6,165.75,131.85
TXN-005287,2024-07-14,Plus,India,Direct,3,75,0.126,274,16.0,3.71,0.0,225,196.65,86.56,110.09
TXN-005288,2026-01-16,Enterprise,India,Direct,4,245,0.007,196,7.0,3.53,1.0,980,973.14,484.49,488.65
TXN-005289,2024-11-16,Plus,India,Online,1,75,0.029,64,20.0,4.27,1.0,75,72.82,47.79,25.03
TXN-005290,2024-06-14,Core,UK,Direct,4,45,0.01,203,17.0,3.51,2.0,180,178.2,104.29,73.91
TXN-005291,2026-06-06,Plus,India,Direct,4,75,0.059,186,5.0,1.58,4.0,300,282.3,138.34,143.96
TXN-005292,2026-06-02,Plus,UAE,Direct,2,75,0.073,262,18.0,4.78,7.0,150,139.05,84.48,54.57
TXN-005293,2026-05-31,Core,US,Partner,2,45,0.054,147,31.0,3.62,2.0,90,85.14,46.42,38.72
TXN-005294,2024-09-16,Plus,US,Online,2,75,0.026,48,27.0,5.0,0.0,150,146.1,88.02,58.08
TXN-005295,2024-07-24,Plus,UK,Partner,2,75,0.016,17,2.0,3.74,0.0,150,147.6,63.59,84.01
TXN-005296,2025-11-30,Core,US,Online,4,45,0.078,275,25.0,3.58,5.0,180,165.96,83.85,82.11
TXN-005297,2025-04-14,Plus,Germany,Direct,4,75,0.03,30,2.0,4.66,0.0,300,291.0,151.8,139.2
TXN-005298,2024-04-29,Plus,UK,Partner,3,75,0.02,273,6.0,2.78,0.0,225,220.5,97.05,123.45
TXN-005299,2024-11-21,Premium,UAE,Direct,5,125,0.091,228,13.0,3.39,6.0,625,568.12,316.42,251.7
TXN-005300,2025-12-01,Plus,UK,Online,4,75,0.031,23,18.0,4.31,2.0,300,290.7,177.71,112.99
TXN-005301,2025-06-14,Plus,UK,Direct,3,75,0.097,14,34.0,4.32,0.0,225,203.18,129.5,73.68
TXN-005302,2025-04-07,Plus,India,Direct,1,75,0.022,270,29.0,3.64,5.0,75,73.35,42.64,30.71
TXN-005303,2024-10-23,Plus,Germany,DIRECT,3,75,0.054,211,23.0,2.42,4.0,225,212.85,115.38,97.47
TXN-005304,2024-06-23,Premium,UAE,Online,1,125,0.04,254,31.0,4.31,2.0,125,120.0,52.75,67.25
TXN-005305,2025-12-01,Plus,US,Online,1,75,0.094,174,10.0,4.07,2.0,75,67.95,32.52,35.43
TXN-005306,2024-08-14,Premium,US,Direct,5,125,0.08,69,20.0,3.5,4.0,625,575.0,251.52,323.48
TXN-005307,2024-09-15,Core,UK,Partner,1,45,0.053,105,28.0,4.33,4.0,45,42.61,20.96,21.65
TXN-005308,2026-04-17,Premium,US,Direct,6,125,0.039,24,3.0,3.32,1.0,750,720.75,451.52,269.23
TXN-005309,2025-01-21,Plus,UK,Direct,4,75,0.082,285,32.0,2.78,0.0,300,275.4,146.37,129.03
TXN-005310,2025-12-19,Enterprise,US,Direct,9,245,0.05,168,8.0,3.94,5.0,2205,2094.75,1347.44,747.31
TXN-005311,2026-01-12,Core,UK,Online,1,45,0.095,101,27.0,3.84,6.0,45,40.72,23.04,17.68
TXN-005312,2024-11-06,Plus,India,Online,2,75,0.081,58,21.0,5.0,1.0,150,137.85,83.96,53.89
TXN-005313,2024-03-27,Plus,India,Direct,4,75,0.051,227,28.0,3.95,3.0,300,284.7,134.95,149.75
TXN-005314,2025-10-15,Core,UAE,Partner,2,45,0.09,293,32.0,4.06,2.0,90,81.9,44.4,37.5
TXN-005315,2025-12-31,Core,Germany,Partner,4,45,0.002,133,26.0,4.64,6.0,180,179.64,92.97,86.67
TXN-005316,2024-02-20,Core,UK,Partner,4,45,0.008,98,32.0,4.36,3.0,180,178.56,79.57,98.99
TXN-005317,2024-01-01,Premium,UAE,Direct,4,125,0.061,62,22.0,3.95,4.0,500,469.5,270.54,198.96
TXN-005318,2025-02-14,Plus,US,Direct,2,75,0.04,256,20.0,4.23,0.0,150,144.0,73.25,70.75
TXN-005319,2025-02-06,Premium,UK,Online,3,125,0.065,77,33.0,5.0,2.0,375,350.62,201.27,149.35
TXN-005320,2025-05-19,Plus,UK,Direct,3,75,0.009,181,10.0,5.0,2.0,225,222.98,149.07,73.91
TXN-005321,2025-05-05,Premium,India,Direct,2,125,0.015,92,6.0,4.66,5.0,250,246.25,130.45,115.8
TXN-005322,2024-12-26,Premium,UAE,Partner,3,125,0.031,275,24.0,3.88,1.0,375,363.38,241.76,121.62
TXN-005323,2024-02-28,Plus,India,Online,1,75,0.047,145,15.0,4.1,2.0,75,71.47,34.54,36.93
TXN-005324,2026-06-16,Plus,UAE,Online,5,75,0.001,4,6.0,4.69,0.0,375,374.62,203.26,171.36
TXN-005325,2024-02-13,Plus,UAE,Online,3,75,0.023,168,22.0,4.31,4.0,225,219.82,130.59,89.23
TXN-005326,2025-03-19,Plus,Germany,Direct,4,75,0.072,267,4.0,3.2,3.0,300,278.4,167.41,110.99
TXN-005327,2026-03-09,Core,UK,Online,2,45,0.023,220,26.0,3.13,3.0,90,87.93,58.49,29.44
TXN-005328,2025-05-30,Enterprise,India,Online,3,245,0.046,136,3.0,3.8,2.0,735,701.19,448.7,252.49
TXN-005329,2024-01-16,Plus,India,Online,4,75,0.012,287,5.0,3.61,0.0,300,296.4,169.6,126.8
TXN-005330,2025-04-15,Core,India,Online,3,45,0.082,232,4.0,4.5,3.0,135,123.93,61.69,62.24
TXN-005331,2026-07-07,Premium,India,Partner,2,125,0.081,35,31.0,3.78,1.0,250,229.75,134.71,95.04
TXN-005332,2025-09-10,Plus,UK,Direct,3,75,0.084,163,26.0,3.52,3.0,225,206.1,127.83,78.27
TXN-005333,2025-10-08,Premium,UK,Online,2,125,0.044,91,22.0,3.87,0.0,250,239.0,153.92,85.08
TXN-005334,2025-08-18,Enterprise,India,Direct,3,245,0.039,194,21.0,5.0,0.0,735,706.33,323.61,382.72
TXN-005335,2025-02-27,Plus,India,Online,2,75,0.034,66,25.0,4.1,4.0,150,144.9,67.32,77.58
TXN-005336,2025-09-07,Premium,US,Online,5,125,0.011,124,2.0,4.74,0.0,625,618.12,350.21,267.91
TXN-005337,2024-02-23,Enterprise,US,Direct,1,245,0.054,62,34.0,5.0,0.0,245,231.77,121.79,109.98
TXN-005338,2024-09-07,Enterprise,US,Online,4,245,0.027,10,25.0,4.18,2.0,980,953.54,598.31,355.23
TXN-005339,2024-12-09,Enterprise,US,Online,4,245,0.044,201,8.0,4.16,0.0,980,936.88,601.13,335.75
TXN-005340,2024-11-04,Plus,India,Partner,9,75,0.021,111,19.0,4.15,2.0,675,660.82,405.12,255.7
TXN-005341,2024-03-02,Core,Germany,Online,1,45,0.017,221,2.0,4.45,1.0,45,44.24,26.54,17.7
TXN-005342,2024-08-05,Premium,US,Online,4,125,0.081,56,3.0,4.68,-0.0,500,459.5,225.5,234.0
TXN-005343,2025-09-01,Enterprise,India,Online,9,245,0.085,180,10.0,3.67,0.0,2205,2017.58,991.47,1026.11
TXN-005344,2024-10-26,Core,UK,Partner,3,45,0.061,170,10.0,3.62,2.0,135,126.77,69.77,57.0
TXN-005345,2026-03-12,Plus,UK,Partner,4,75,0.068,135,31.0,3.42,3.0,300,279.6,154.23,125.37
TXN-005346,2025-05-08,Plus,UAE,Online,2,75,0.04,282,34.0,3.76,4.0,150,144.0,95.69,48.31
TXN-005347,2024-02-06,Enterprise,India,Direct,4,245,0.015,131,5.0,3.68,3.0,980,965.3,426.42,538.88
TXN-005348,2024-05-21,Plus,India,Partner,6,75,0.087,206,10.0,4.31,0.0,450,410.85,215.82,195.03
TXN-005349,2026-06-29,Premium,India,Direct,1,125,0.027,277,27.0,2.84,3.0,125,121.62,71.12,50.5
TXN-005350,2024-03-12,Core,India,Online,8,45,0.018,261,8.0,3.78,0.0,360,353.52,234.24,119.28
TXN-005351,2025-07-15,Premium,UAE,Online,3,125,0.041,239,33.0,3.45,0.0,375,359.62,202.88,156.74
TXN-005352,2025-07-21,Plus,US,Direct,4,75,0.058,103,25.0,4.08,0.0,300,282.6,146.84,135.76
TXN-005353,2025-09-14,Premium,US,Partner,1,125,0.029,85,34.0,3.75,2.0,125,121.38,55.05,66.33
TXN-005354,2026-01-03,Plus,India,Online,5,75,0.058,295,16.0,4.64,3.0,375,353.25,157.87,195.38
TXN-005355,2025-11-21,Premium,UK,Online,4,125,0.035,105,20.0,4.49,1.0,500,482.5,241.62,240.88
TXN-005356,2024-07-08,Plus,UK,Online,1,75,0.056,179,23.0,4.55,1.0,75,70.8,38.42,32.38
TXN-005357,2024-07-13,Plus,UK,Online,2,75,0.057,193,22.0,3.73,1.0,150,141.45,66.72,74.73
TXN-005358,2025-07-01,Core,UAE,Direct,1,45,0.01,44,21.0,3.51,5.0,45,44.55,19.81,24.74
TXN-005359,2025-04-14,Plus,UAE,Online,3,75,0.07,175,21.0,4.13,5.0,225,209.25,130.38,78.87
TXN-005360,2026-07-17,Premium,India,Online,2,125,0.034,26,26.0,3.93,1.0,250,241.5,105.95,135.55
TXN-005361,2024-11-27,Core,UK,Partner,4,45,0.07,6,14.0,5.0,4.0,180,167.4,88.8,78.6
TXN-005362,2024-07-09,Plus,Germany,Online,1,75,0.058,240,9.0,4.12,1.0,75,70.65,31.15,39.5
TXN-005363,2026-06-30,Core,UK,Online,9,45,0.06,214,9.0,4.06,2.0,405,380.7,196.62,184.08
TXN-005364,2026-01-27,Core,UK,Online,4,45,0.095,15,7.0,4.01,3.0,180,162.9,93.34,69.56
TXN-005365,2026-02-08,Plus,UK,Partner,4,75,0.125,33,6.0,4.54,0.0,300,262.5,119.73,142.77
TXN-005366,2024-02-14,Core,US,Direct,1,45,0.052,225,12.0,5.0,0.0,45,42.66,23.3,19.36
TXN-005367,2025-04-07,Plus,UAE,Online,2,75,0.061,128,30.0,3.64,2.0,150,140.85,61.56,79.29
TXN-005368,2024-06-15,Plus,Germany,Direct,4,75,0.08,66,6.0,2.81,3.0,300,276.0,137.5,138.5
TXN-005369,2025-06-23,Premium,US,Partner,2,125,0.021,181,17.0,4.16,1.0,250,244.75,108.51,136.24
TXN-005370,2026-02-09,Enterprise,UK,Direct,2,245,0.029,254,15.0,3.67,0.0,490,475.79,204.88,270.91
TXN-005371,2025-10-22,Enterprise,UK,Partner,2,245,0.006,198,28.0,4.08,1.0,490,487.06,269.51,217.55
TXN-005372,2025-12-15,Premium,Germany,Online,10,125,0.01,263,19.0,4.32,2.0,1250,1237.5,640.1,597.4
TXN-005373,2024-08-22,Core,UK,Direct,1,45,0.074,279,29.0,3.19,2.0,45,41.67,26.74,14.93
TXN-005374,2024-10-04,Premium,US,Online,3,125,0.049,256,3.0,3.84,2.0,375,356.62,212.22,144.4
TXN-005375,2024-04-16,Premium,US,Online,2,125,0.023,147,12.0,3.71,1.0,250,244.25,161.45,82.8
TXN-005376,2024-11-10,Enterprise,India,Partner,2,245,0.018,166,24.0,4.34,1.0,490,481.18,253.47,227.71
TXN-005377,2024-01-03,Premium,India,Online,3,125,0.033,75,14.0,4.81,2.0,375,362.62,209.66,152.96
TXN-005378,2024-02-28,Premium,Germany,Partner,1,125,0.007,304,5.0,3.94,-0.0,125,124.12,75.55,48.57
TXN-005379,2026-06-13,Plus,India,Online,3,75,0.132,52,18.0,3.51,7.0,225,195.3,118.04,77.26
TXN-005380,2024-06-25,Premium,UK,Online,2,125,0.075,14,27.0,3.88,3.0,250,231.25,118.03,113.22
TXN-005381,2024-05-25,Core,India,Online,3,45,0.008,146,34.0,4.11,4.0,135,133.92,65.98,67.94
TXN-005382,2025-12-29,Premium,UAE,Partner,1,125,0.007,99,13.0,4.17,0.0,125,124.12,75.75,48.37
TXN-005383,2025-10-09,Premium,UK,Direct,2,125,0.032,270,32.0,3.22,2.0,250,242.0,119.41,122.59
TXN-005384,2025-01-04,Plus,UK,Direct,3,75,0.004,147,26.0,4.15,0.0,225,224.1,129.38,94.72
TXN-005385,2026-04-20,Premium,UAE,Online,3,125,0.022,46,32.0,4.83,6.0,375,366.75,188.59,178.16
TXN-005386,2025-02-20,Core,UK,Online,2,45,0.005,88,30.0,4.25,0.0,90,89.55,44.41,45.14
TXN-005387,2025-01-04,Enterprise,India,Direct,3,245,0.06,316,16.0,3.91,3.0,735,690.9,362.93,327.97
TXN-005388,2026-04-18,Plus,UK,Online,4,75,0.063,296,18.0,4.94,1.0,300,281.1,181.63,99.47
TXN-005389,2024-11-13,Premium,US,Direct,11,125,0.012,231,15.0,4.72,-0.0,1375,1358.5,630.13,728.37
TXN-005390,2025-08-05,Plus,US,Partner,4,75,0.138,142,18.0,3.52,2.0,300,258.6,135.24,123.36
TXN-005391,2025-01-04,Plus,UK,Online,2,75,0.031,301,34.0,2.58,0.0,150,145.35,69.99,75.36
TXN-005392,2025-11-07,Premium,UK,Partner,6,125,0.04,154,20.0,4.82,0.0,750,720.0,331.78,388.22
TXN-005393,2024-04-17,Enterprise,India,Direct,1,245,0.044,82,16.0,3.95,5.0,245,234.22,122.95,111.27
TXN-005394,2025-07-19,Premium,UK,Partner,5,125,0.002,289,5.0,3.71,3.0,625,623.75,380.91,242.84
TXN-005395,2024-10-24,Premium,US,Direct,6,125,0.02,227,33.0,4.4,0.0,750,735.0,344.24,390.76
TXN-005396,2024-07-23,Core,India,Partner,2,45,0.026,236,32.0,4.65,0.0,90,87.66,41.93,45.73
TXN-005397,2026-06-25,Core,India,Direct,5,45,0.022,3,9.0,3.38,0.0,225,220.05,130.14,89.91
TXN-005398,2024-06-09,Plus,UK,Online,2,75,0.013,181,29.0,4.13,3.0,150,148.05,66.36,81.69
TXN-005399,2024-06-04,Premium,India,Online,2,125,0.065,58,12.0,4.73,3.0,250,233.75,102.55,131.2
TXN-005400,2025-04-24,Core,UAE,Direct,1,45,0.063,177,30.0,3.82,6.0,45,42.16,18.71,23.45
TXN-005401,2024-05-01,Plus,UK,Online,7,75,0.105,275,34.0,3.53,0.0,525,469.88,291.33,178.55
TXN-005402,2025-05-30,Core,US,Direct,3,45,0.066,83,4.0,3.77,4.0,135,126.09,62.76,63.33
TXN-005403,2026-07-20,Plus,UK,Online,4,75,0.057,10,6.0,3.49,2.0,300,282.9,186.42,96.48
TXN-005404,2024-08-31,Core,US,Direct,4,45,0.053,296,9.0,4.14,5.0,180,170.46,101.38,69.08
TXN-005405,2024-08-09,Plus,UK,Online,3,75,0.008,289,31.0,4.72,3.0,225,223.2,110.42,112.78
TXN-005406,2025-09-06,Plus,India,Direct,2,75,0.037,8,23.0,4.47,3.0,150,144.45,67.11,77.34
TXN-005407,2024-01-19,Premium,US,Direct,3,125,0.109,305,32.0,4.66,2.0,375,334.12,203.3,130.82
TXN-005408,2026-06-05,Enterprise,UK,Online,2,245,0.049,187,3.0,3.78,5.0,490,465.99,311.21,154.78
TXN-005409,2026-07-19,Core,UAE,Online,6,45,0.027,287,33.0,3.06,2.0,270,262.71,149.37,113.34
TXN-005410,2026-06-04,Core,Germany,Direct,2,45,0.018,183,20.0,2.32,7.0,90,88.38,51.99,36.39
TXN-005411,2024-07-22,Core,UAE,Online,3,45,0.036,35,27.0,3.81,2.0,135,130.14,72.45,57.69
TXN-005412,2025-04-02,Enterprise,US,Partner,2,245,0.049,239,27.0,3.18,1.0,490,465.99,249.57,216.42
TXN-005413,2024-08-01,Core,UAE,Partner,1,45,0.036,31,18.0,4.1,0.0,45,43.38,28.88,14.5
TXN-005414,2024-08-18,Core,India,Direct,1,45,0.04,62,2.0,3.39,3.0,45,43.2,28.71,14.49
TXN-005415,2024-08-05,Premium,India,Online,6,125,0.035,157,16.0,4.4,6.0,750,723.75,338.54,385.21
TXN-005416,2025-02-26,Premium,UK,Direct,2,125,0.051,138,5.0,4.02,1.0,250,237.25,138.33,98.92
TXN-005417,2024-07-20,Core,UK,Online,3,45,0.026,258,13.0,3.22,0.0,135,131.49,66.56,64.93
TXN-005418,2025-04-27,Premium,UK,Partner,2,125,0.013,227,11.0,4.6,4.0,250,246.75,156.96,89.79
TXN-005419,2024-05-04,Plus,UAE,Direct,3,75,0.045,25,3.0,4.66,2.0,225,214.88,98.83,116.05
TXN-005420,2026-05-27,Enterprise,Germany,Online,2,245,0.093,210,23.0,3.87,1.0,490,444.43,249.66,194.77
TXN-005421,2026-07-24,Enterprise,UK,Online,3,245,0.036,195,10.0,4.25,3.0,735,708.54,438.28,270.26
TXN-005422,2026-01-07,Premium,US,Direct,3,125,0.067,133,30.0,2.72,2.0,375,349.88,219.75,130.13
TXN-005423,2025-06-22,Core,Germany,Partner,1,45,0.061,193,29.0,2.63,2.0,45,42.26,24.89,17.37
TXN-005424,2024-05-29,Plus,UAE,Partner,4,75,0.019,259,17.0,4.15,2.0,300,294.3,156.37,137.93
TXN-005425,2024-06-08,Core,UK,Online,5,45,0.022,292,13.0,4.25,1.0,225,220.05,102.02,118.03
TXN-005426,2024-11-09,Plus,Germany,Online,5,75,0.03,289,10.0,2.8,0.0,375,363.75,224.79,138.96
TXN-005427,2025-03-28,Plus,UK,Partner,2,75,0.044,220,12.0,3.73,1.0,150,143.4,91.57,51.83
TXN-005428,2025-12-04,Enterprise,UK,Direct,8,245,0.01,122,20.0,5.0,3.0,1960,1940.4,932.76,1007.64
TXN-005429,2026-01-14,Premium,UK,Online,4,125,0.034,192,15.0,3.74,-0.0,500,483.0,224.71,258.29
TXN-005430,2025-09-28,Plus,Germany,Online,3,75,0.059,187,8.0,3.89,3.0,225,211.73,106.39,105.34
TXN-005431,2025-02-26,Core,India,Online,1,45,0.011,100,8.0,4.6,2.0,45,44.5,28.16,16.34
TXN-005432,2025-03-20,Premium,UK,Direct,6,125,0.027,173,21.0,4.53,2.0,750,729.75,413.07,316.68
TXN-005433,2025-11-23,Core,UAE,Direct,2,45,0.021,313,12.0,3.63,4.0,90,88.11,38.56,49.55
TXN-005434,2024-11-14,Premium,India,Online,5,125,0.006,264,26.0,3.72,1.0,625,621.25,367.78,253.47
TXN-005435,2025-04-02,Core,India,Online,3,45,0.008,88,20.0,3.7,6.0,135,133.92,89.46,44.46
TXN-005436,2024-11-24,Premium,US,Online,1,125,0.014,121,10.0,4.61,4.0,125,123.25,72.06,51.19
TXN-005437,2024-07-17,Premium,Germany,Direct,2,125,0.075,60,12.0,4.28,2.0,250,231.25,111.33,119.92
TXN-005438,2024-03-04,Plus,US,Online,4,75,0.068,291,3.0,3.69,-0.0,300,279.6,122.76,156.84
TXN-005439,2026-03-01,Core,UAE,Partner,1,45,0.118,111,6.0,3.83,0.0,45,39.69,19.06,20.63
TXN-005440,2024-02-15,Core,UAE,Partner,3,45,0.016,250,5.0,3.25,5.0,135,132.84,83.56,49.28
TXN-005441,2025-04-04,Premium,UK,Direct,3,125,0.022,182,5.0,2.76,2.0,375,366.75,177.47,189.28
TXN-005442,2025-08-07,Plus,India,Direct,3,75,0.049,243,19.0,4.16,3.0,225,213.98,127.99,85.99
TXN-005443,2025-06-22,Plus,UK,Direct,3,75,0.095,128,16.0,4.03,0.0,225,203.62,114.2,89.42
TXN-005444,2025-03-22,Premium,UAE,Online,3,125,0.029,310,18.0,3.19,2.0,375,364.12,209.56,154.56
TXN-005445,2024-10-22,Premium,UK,Online,4,125,0.027,88,7.0,3.59,-0.0,500,486.5,276.08,210.42
TXN-005446,2025-11-07,Core,India,Direct,1,45,0.004,219,15.0,4.59,0.0,45,44.82,21.62,23.2
TXN-005447,2024-06-04,Premium,UK,Online,4,125,0.016,47,13.0,4.21,1.0,500,492.0,237.82,254.18
TXN-005448,2024-06-03,Core,Germany,Online,5,45,0.014,242,24.0,4.49,-0.0,225,221.85,124.04,97.81
TXN-005449,2025-05-13,Core,UAE,Partner,5,45,0.068,173,11.0,3.99,0.0,225,209.7,104.84,104.86
TXN-005450,2025-11-26,Enterprise,UK,Partner,4,245,0.017,300,26.0,3.83,5.0,980,963.34,594.26,369.08
TXN-005451,2025-10-26,Plus,Germany,Online,2,75,0.047,154,7.0,4.7,6.0,150,142.95,85.28,57.67
TXN-005452,2024-01-08,Plus,US,Online,2,75,0.016,185,7.0,4.44,3.0,150,147.6,79.2,68.4
TXN-005453,2025-05-01,Core,Germany,Online,2,45,0.028,193,15.0,4.26,1.0,90,87.48,51.23,36.25
TXN-005454,2025-03-21,Premium,UK,Direct,2,125,0.022,301,15.0,3.0,0.0,250,244.5,151.79,92.71
TXN-005455,2024-12-17,Enterprise,US,Online,1,245,0.001,304,16.0,2.81,1.0,245,244.76,129.44,115.32
TXN-005456,2024-03-11,Plus,India,Online,4,75,0.014,27,11.0,4.24,2.0,300,295.8,153.82,141.98
TXN-005457,2025-08-29,Premium,India,Online,2,125,0.012,301,2.0,2.87,3.0,250,247.0,128.86,118.14
TXN-005458,2024-09-04,Plus,US,Online,6,75,0.071,73,9.0,4.01,1.0,450,418.05,240.14,177.91
TXN-005459,2024-07-10,Premium,India,Online,4,125,0.004,33,28.0,4.33,-0.0,500,498.0,217.18,280.82
TXN-005460,2024-04-03,Plus,US,Direct,1,75,0.04,51,11.0,3.86,1.0,75,72.0,35.63,36.37
TXN-005461,2024-07-22,Premium,Germany,Direct,1,125,0.05,56,22.0,4.96,5.0,125,118.75,63.68,55.07
TXN-005462,2025-10-31,Core,UK,Partner,4,45,0.024,122,20.0,4.19,2.0,180,175.68,95.96,79.72
TXN-005463,2025-07-21,Premium,US,Direct,4,125,0.021,308,31.0,4.08,0.0,500,489.5,265.29,224.21
TXN-005464,2024-04-18,Core,UAE,Partner,2,45,0.012,217,10.0,3.73,1.0,90,88.92,57.71,31.21
TXN-005465,2025-06-09,Core,UAE,Online,4,45,0.028,86,25.0,4.35,0.0,180,174.96,105.49,69.47
TXN-005466,2024-03-11,Premium,UK,Online,3,125,0.011,145,22.0,3.55,5.0,375,370.88,218.18,152.7
TXN-005467,2024-10-20,Core,US,Partner,3,45,0.028,264,24.0,4.81,2.0,135,131.22,85.24,45.98
TXN-005468,2025-11-11,Plus,UK,Online,1,75,0.051,161,8.0,4.3,0.0,75,71.18,32.25,38.93
TXN-005469,2025-05-25,Core,US,Direct,6,45,0.004,315,16.0,4.06,3.0,270,268.92,169.56,99.36
TXN-005470,2025-07-11,Core,US,Partner,4,45,0.015,78,32.0,4.47,0.0,180,177.3,87.7,89.6
TXN-005471,2025-04-25,Premium,UAE,Partner,2,125,0.027,130,16.0,4.13,-0.0,250,243.25,156.59,86.66
TXN-005472,2024-03-11,Plus,UK,Online,6,75,0.103,216,22.0,3.45,0.0,450,403.65,195.0,208.65
TXN-005473,2025-01-30,Premium,US,Direct,5,125,0.047,297,6.0,3.11,1.0,625,595.62,339.22,256.4
TXN-005474,2025-09-15,Enterprise,US,Online,2,245,0.078,212,24.0,4.51,1.0,490,451.78,257.07,194.71
TXN-005475,2024-01-23,Plus,UAE,Online,4,75,0.067,254,11.0,4.08,1.0,300,279.9,183.23,96.67
TXN-005476,2024-10-05,Enterprise,US,Partner,3,245,0.078,38,16.0,3.87,4.0,735,677.67,339.61,338.06
TXN-005477,2025-05-18,Plus,US,Online,1,75,0.024,301,23.0,4.9,3.0,75,73.2,44.97,28.23
TXN-005478,2024-09-21,Plus,Germany,Online,3,75,0.066,231,23.0,2.78,3.0,225,210.15,91.05,119.1
TXN-005479,2025-10-27,Premium,US,Online,4,125,0.119,234,21.0,2.61,1.0,500,440.5,241.34,199.16
